,Unnamed: 0,title_query,author_nyt,author_gr,min_rank,max_weeks_on_list,author_id,average_rating,book_id,ratings_count,title,gender,num_pages,author_match
2040,2271,COMETH THE HOUR,Jeffrey Archer,Jeffrey Archer,1,4,4820.0,4.16,25671861.0,21757.0,COMETH THE HOUR,male,404,True
2041,2273,THE WIDOW,Fiona Barton,Fiona Barton,11,6,14031516.0,3.49,25734248.0,68726.0,THE WIDOW,,,True
2044,2276,A DOUBTER'S ALMANAC,Ethan Canin,Ethan Canin,20,0,50743.0,3.69,22318513.0,3782.0,A DOUBTER'S ALMANAC,,,True
2045,2277,A GIRL'S GUIDE TO MOVING ON,Debbie Macomber,Debbie Macomber,14,3,11349.0,3.89,25739091.0,11667.0,A GIRL'S GUIDE TO MOVING ON,female,,True
2046,2278,WEDDING CAKE MURDER,Joanne Fluke,Joanne Fluke,18,1,18819.0,3.56,25621455.0,5750.0,WEDDING CAKE MURDER,female,,True
2049,2281,A FEW OF THE GIRLS,Maeve Binchy,Maeve Binchy,12,2,3532.0,3.67,25810097.0,3357.0,A FEW OF THE GIRLS,female,319,True
2050,2283,OFF THE GRID,C J Box,C.J. Box,1,4,314195.0,4.2,25690957.0,8450.0,OFF THE GRID,male,371,True
2051,2284,FIRE TOUCHED,Patricia Briggs,Patricia Briggs,11,2,40563.0,4.37,25776210.0,31119.0,FIRE TOUCHED,female,342,True
2052,2285,THE STEEL KISS,Jeffery Deaver,Jeffery Deaver,10,3,1612.0,4.04,25861995.0,10080.0,THE STEEL KISS,male,486,True
2053,2286,THE WATERS OF ETERNAL YOUTH,Donna Leon,Donna Leon,19,1,16290.0,4.06,25786897.0,5110.0,THE WATERS OF ETERNAL YOUTH,female,256,True
2056,2289,PRIVATE PARIS,James Patterson and Mark Sullivan,James Patterson,1,5,3780.0,3.85,25324116.0,9787.0,PRIVATE PARIS,male,544,True
2059,2292,DARK PROMISES,Christine Feehan,Christine Feehan,9,1,6268.0,4.16,22152502.0,4775.0,DARK PROMISES,female,384,True
2060,2293,AT THE EDGE OF THE ORCHARD,Tracy Chevalier,Tracy Chevalier,14,1,1973.0,3.62,24611681.0,13859.0,AT THE EDGE OF THE ORCHARD,female,289,True
2062,2295,FOOL ME ONCE,Harlan Coben,Harlan Coben,1,6,24689.0,3.93,26109394.0,64149.0,FOOL ME ONCE,None,387,True
2063,2296,THE NEST,Cynthia D'Aprix Sweeney,Cynthia D'Aprix Sweeney,10,9,393731.0,3.42,25781157.0,132483.0,THE NEST,,,True
2065,2298,JOURNEY TO MUNICH,Jacqueline Winspear,Jacqueline Winspear,11,3,5023.0,4.04,25776606.0,11257.0,JOURNEY TO MUNICH,None,233,True
2069,2302,THE LITTLE RED CHAIRS,Edna O'Brien,Edna O'Brien,16,1,7184.0,3.26,25064563.0,7070.0,THE LITTLE RED CHAIRS,female,299,True
2071,2304,AS TIME GOES BY,Mary Higgins Clark,Mary Higgins Clark,1,5,99044.0,3.73,28688182.0,8548.0,AS TIME GOES BY,female,,True
2073,2306,THE 14TH COLONY,Steve Berry,Steve Berry,12,3,3621.0,4.05,25671826.0,8649.0,THE 14TH COLONY,male,450,True
2075,2308,FAMILY JEWELS,Stuart Woods,Stuart Woods,12,2,3936.0,3.82,25893955.0,4122.0,FAMILY JEWELS,male,311,True
2076,2309,THE MURDER OF MARY RUSSELL,Laurie R King,Laurie R. King,14,1,6760.0,4.15,25177005.0,6539.0,THE MURDER OF MARY RUSSELL,female,None,True
2077,2311,LILAC GIRLS,Martha Hall Kelly,Martha Hall Kelly,13,4,14160478.0,4.3,25893693.0,132081.0,LILAC GIRLS,female,487,True
2078,2312,MISS JULIA INHERITS A MESS,Ann B Ross,Ann B. Ross,18,0,43948.0,3.98,25894030.0,1344.0,MISS JULIA INHERITS A MESS,female,308,True
2079,2313,GLORY OVER EVERYTHING,Kathleen Grissom,Kathleen Grissom,20,0,3067074.0,4.24,25813937.0,24081.0,GLORY OVER EVERYTHING,female,365,True
2080,2314,THE OBSESSION,Nora Roberts,Nora Roberts,1,5,625.0,4.2,26236956.0,50564.0,THE OBSESSION,female,453,True
2081,2315,MOST WANTED,Lisa Scottoline,Lisa Scottoline,11,3,20258.0,3.6,25773504.0,16945.0,MOST WANTED,female,,True
2082,2316,THE LAST PAINTING OF SARA DE VOS,Dominic Smith,Dominic Smith,16,1,182823.0,3.85,25664459.0,22027.0,THE LAST PAINTING OF SARA DE VOS,male,304,True
2083,2317,THE LAST MILE,David Baldacci,David Baldacci,1,9,9291.0,4.22,26245853.0,51257.0,THE LAST MILE,male,644,True
2085,2319,ELIGIBLE,Curtis Sittenfeld,Curtis Sittenfeld,12,4,6429.0,3.61,25852870.0,63405.0,ELIGIBLE,male,492,True
2089,2323,WAR HAWK,James Rollins and Grant Blackwood,James Rollins,17,0,38809.0,4.18,22693168.0,3886.0,WAR HAWK,male,,True
2090,2324,EXTREME PREY,John Sandford,John Sandford,1,6,4610.0,4.29,26025992.0,17204.0,EXTREME PREY,male,406,True
2093,2328,THE APARTMENT,Danielle Steel,Danielle Steel,13,3,14255.0,3.86,27272223.0,7880.0,THE APARTMENT,female,336,True
2095,2330,STAR WARS: BLOODLINE,Claudia Gray,Claudia Gray,14,2,1192311.0,4.06,27209239.0,15373.0,STAR WARS: BLOODLINE,,,True
2096,2331,EVERYBODY'S FOOL,Richard Russo,Richard Russo,10,4,7844.0,4.08,27068575.0,11352.0,EVERYBODY'S FOOL,male,477,True
2097,2332,ZERO K,Don DeLillo,Don DeLillo,12,2,233.0,3.2,26154389.0,8063.0,ZERO K,,,True
2098,2333,REDEMPTION ROAD,John Hart,John Hart,15,1,47072.0,4.08,26883206.0,14466.0,REDEMPTION ROAD,male,417,True
2099,2335,EVERYONE BRAVE IS FORGIVEN,Chris Cleave,Chris Cleave,15,2,374590.0,3.78,25814512.0,30397.0,EVERYONE BRAVE IS FORGIVEN,male,,True
2102,2338,THE NOISE OF TIME,Julian Barnes,Julian Barnes,20,0,1462.0,3.73,25912206.0,16043.0,THE NOISE OF TIME,,,True
2104,2340,THE WEEKENDERS,Mary Kay Andrews,Mary Kay Andrews,11,5,21387.0,3.71,26114516.0,21020.0,THE WEEKENDERS,None,464,True
2105,2341,BEYOND THE ICE LIMIT,Douglas Preston and Lincoln Child,Douglas Preston,15,2,12577.0,3.92,26245817.0,6328.0,BEYOND THE ICE LIMIT,male,375,True
2108,2344,BOAR ISLAND,Nevada Barr,Nevada Barr,17,0,43613.0,3.56,26114418.0,3899.0,BOAR ISLAND,female,374,True
2110,2346,SWEETBITTER,Stephanie Danler,Stephanie Danler,10,5,9824300.0,3.28,26192646.0,43582.0,SWEETBITTER,female,368,True
2111,2347,THE SORCERER'S DAUGHTER,Terry Brooks,Terry Brooks,17,0,9629.0,3.86,26891431.0,2154.0,THE SORCERER'S DAUGHTER,male,334,True
2112,2349,THE EMPEROR'S REVENGE,Clive Cussler and Boyd Morrison,Clive Cussler,1,3,18411.0,4.25,26815417.0,5369.0,THE EMPEROR'S REVENGE,male,,True
2115,2352,A HERO OF FRANCE,Alan Furst,Alan Furst,18,1,49941.0,3.68,27876488.0,4247.0,A HERO OF FRANCE,male,234,True
2117,2354,THE ISLAND HOUSE,Nancy Thayer,Nancy Thayer,17,0,37183.0,3.64,26895163.0,6526.0,THE ISLAND HOUSE,,,True
2118,2355,END OF WATCH,Stephen King,Stephen King,1,9,3389.0,4.09,25526965.0,66731.0,END OF WATCH,male,432,True
2122,2359,HOMEGOING,Yaa Gyasi,Yaa Gyasi,15,1,14493315.0,4.42,27071490.0,107127.0,HOMEGOING,female,320,True
2124,2361,FOREIGN AGENT,Brad Thor,Brad Thor,11,5,5088.0,4.21,27274418.0,9822.0,FOREIGN AGENT,male,,True
2126,2363,TOM CLANCY: DUTY AND HONOR,Grant Blackwood,GRANT BLACKWOOD (author),12,4,18179460.0,4.2,40733690.0,5.0,TOM CLANCY: DUTY AND HONOR,,,True
2127,2364,HERE'S TO US,Elin Hilderbrand,Elin Hilderbrand,10,6,88301.0,3.74,27161845.0,26903.0,HERE'S TO US,None,410,True
2130,2367,VINEGAR GIRL,Anne Tyler,Anne Tyler,15,1,457.0,3.39,27070127.0,25252.0,VINEGAR GIRL,female,,True
2137,2374,BELGRAVIA,Julian Fellowes,Julian Fellowes,12,3,8759.0,3.71,35106178.0,15865.0,BELGRAVIA,male,417,True
2138,2375,UNDERGROUND AIRLINES,Ben H Winters,Ben H. Winters,20,0,735413.0,3.84,32940838.0,19341.0,UNDERGROUND AIRLINES,male,336,True
2142,2379,AMONG THE WICKED,Linda Castillo,Linda Castillo,18,0,54958.0,4.19,26031833.0,7641.0,AMONG THE WICKED,female,10,True
2144,2382,THE WOMAN IN CABIN 10,Ruth Ware,Ruth Ware,11,9,9013543.0,3.68,28187230.0,242991.0,THE WOMAN IN CABIN 10,None,340,True
2146,2384,GUILTY MINDS,Joseph Finder,Joseph Finder,14,1,63460.0,3.92,26892023.0,4340.0,GUILTY MINDS,male,400,True
2148,2386,SIRACUSA,Delia Ephron,Delia Ephron,16,1,83180.0,3.42,27246115.0,9529.0,SIRACUSA,,,True
2150,2388,TRULY MADLY GUILTY,Liane Moriarty,Liane Moriarty,1,8,322069.0,3.56,26247008.0,185967.0,TRULY MADLY GUILTY,None,,True
2151,2389,HEROES OF THE FRONTIER,Dave Eggers,Dave Eggers,20,1,3371.0,3.44,29889972.0,10087.0,HEROES OF THE FRONTIER,male,,True
2153,2391,DARK MATTER,Blake Crouch,Blake Crouch,14,4,442240.0,4.1,27833670.0,159138.0,DARK MATTER,None,342,True
2156,2394,BULLSEYE,James Patterson and Michael Ledwidge,James Patterson,1,5,3780.0,3.88,28352410.0,10507.0,BULLSEYE,male,,True
2157,2395,SWEET TOMORROWS,Debbie Macomber,Debbie Macomber,17,2,11349.0,4.14,27774319.0,9280.0,SWEET TOMORROWS,female,352,True
2158,2396,THE UNDERGROUND RAILROAD,Colson Whitehead,Colson Whitehead,1,9,10029.0,4.03,30555488.0,183011.0,THE UNDERGROUND RAILROAD,male,306,True
2160,2398,SMOOTH OPERATOR,Stuart Woods and Parnell Hall,Stuart Woods,17,1,3936.0,4.02,28815373.0,3463.0,SMOOTH OPERATOR,male,352,True
2163,2402,INSIDIOUS,Catherine Coulter,Catherine Coulter,12,3,1239.0,4.04,29093764.0,6295.0,INSIDIOUS,female,,True
2164,2403,"THREE SISTERS, THREE QUEENS",Philippa Gregory,Philippa Gregory,12,4,9987.0,3.76,28251813.0,17942.0,"THREE SISTERS, THREE QUEENS",female,556,True
2166,2405,BEHIND CLOSED DOORS,B A Paris,B.A. Paris,15,3,14425604.0,3.95,29437949.0,202573.0,BEHIND CLOSED DOORS,None,293,True
2167,2406,ANOTHER BROOKLYN,Jacqueline Woodson,Jacqueline Woodson,16,1,74640.0,3.86,27213163.0,22678.0,ANOTHER BROOKLYN,female,177,True
2168,2407,STING,Sandra Brown,Sandra Brown,13,4,6218.0,3.96,29203612.0,18194.0,STING,female,,True
2169,2408,CURIOUS MINDS,Janet Evanovich and Phoef Sutton,Janet Evanovich,12,3,2384.0,3.68,28524313.0,16947.0,CURIOUS MINDS,female,322,True
2172,2412,"SURRENDER, NEW YORK",Caleb Carr,Caleb Carr,18,0,27779.0,3.18,28952751.0,3298.0,"SURRENDER, NEW YORK",None,624,True
2175,2416,RUSHING WATERS,Danielle Steel,Danielle Steel,12,4,14255.0,3.89,28242892.0,6227.0,RUSHING WATERS,female,None,True
2176,2417,THE NIX,Nathan Hill,Nathan  Hill,14,3,15376492.0,4.09,28251002.0,47643.0,THE NIX,None,640,True
2177,2418,THE JEALOUS KIND,James Lee Burke,James Lee Burke,20,1,7031.0,4.06,29326413.0,2928.0,THE JEALOUS KIND,male,,True
2179,2420,APPRENTICE IN DEATH,J D Robb,J.D. Robb,1,4,17065.0,4.41,28186363.0,16437.0,APPRENTICE IN DEATH,None,375,True
2180,2421,RAZOR GIRL,Carl Hiaasen,Carl Hiaasen,11,6,8178.0,3.81,28185972.0,14362.0,RAZOR GIRL,male,335,True
2184,2425,DOWNFALL,J A Jance,J.A. Jance,10,1,3453636.0,4.17,27776494.0,4799.0,DOWNFALL,female,496,True
2186,2427,MANITOU CANYON,William Kent Krueger,William Kent Krueger,11,1,71170.0,4.1,27274443.0,3603.0,MANITOU CANYON,male,337,True
2187,2428,COMMONWEALTH,Ann Patchett,Ann Patchett,1,9,7136914.0,3.81,28214365.0,113321.0,COMMONWEALTH,female,322,True
2190,2431,NUTSHELL,Ian McEwan,Ian McEwan,11,3,2408.0,3.69,30008702.0,34810.0,NUTSHELL,male,,True
2192,2433,NAVIGATORS OF DUNE,Brian Herbert and Kevin J Anderson,Brian Herbert,19,0,56.0,3.88,26031829.0,1427.0,NAVIGATORS OF DUNE,male,,True
2194,2435,HOME,Harlan Coben,Homer,1,7,903.0,3.75,1381.0,782943.0,HOME,male,541,True
2199,2441,WOMAN OF GOD,James Patterson and Maxine Paetro,James Patterson,1,4,3780.0,3.84,28664911.0,11501.0,WOMAN OF GOD,male,362,True
2200,2443,CHRISTMAS CARAMEL MURDER,Joanne Fluke,Joanne Fluke,7,1,18819.0,3.48,28439435.0,4782.0,CHRISTMAS CARAMEL MURDER,female,204,True
2202,2445,TWO BY TWO,Nicholas Sparks,Nicholas Sparks,1,9,2345.0,3.91,40669990.0,52754.0,TWO BY TWO,male,497,True
2204,2447,TODAY WILL BE DIFFERENT,Maria Semple,Maria Semple,10,4,1588088.0,3.19,28449270.0,49107.0,TODAY WILL BE DIFFERENT,,,True
2205,2448,TWELVE DAYS OF CHRISTMAS,Debbie Macomber,Debbie Macomber,16,1,11349.0,3.91,28502761.0,8132.0,TWELVE DAYS OF CHRISTMAS,female,288,True
2207,2450,WINTER STORMS,Elin Hilderbrand,Elin Hilderbrand,10,2,88301.0,3.84,28962891.0,15874.0,WINTER STORMS,None,246,True
2209,2452,THE RAIN IN PORTUGAL,Billy Collins,Billy Collins,15,1,438.0,4.02,28503713.0,1374.0,THE RAIN IN PORTUGAL,,,True
2211,2454,ALL THE LITTLE LIARS,Charlaine Harris,Charlaine Harris,19,0,17061.0,3.77,28220808.0,6102.0,ALL THE LITTLE LIARS,None,229,True
2212,2456,SMALL GREAT THINGS,Jodi Picoult,Jodi Picoult,1,9,7128.0,4.35,41021501.0,189024.0,SMALL GREAT THINGS,female,510,True
2214,2458,VINCE FLYNN: ORDER TO KILL,Kyle Mills,Kyle Mills,17,5,76671.0,4.3,29493393.0,11674.0,VINCE FLYNN: ORDER TO KILL,male,None,True
2215,2459,PRECIOUS AND GRACE,Alexander McCall Smith,Alexander McCall Smith,20,1,4738.0,4.08,28588087.0,8126.0,PRECIOUS AND GRACE,male,,True
2216,2460,CRIMSON DEATH,Laurell K Hamilton,Laurell K. Hamilton,9,1,9550.0,3.81,27836564.0,8233.0,CRIMSON DEATH,female,720,True
2218,2463,HAG-SEED,Margaret Atwood,Margaret Atwood,19,0,3472.0,3.87,28588073.0,19904.0,HAG-SEED,female,301,True
2221,2466,THE OBSIDIAN CHAMBER,Douglas Preston and Lincoln Child,Douglas Preston,15,3,12577.0,3.96,29246616.0,11092.0,THE OBSIDIAN CHAMBER,male,560,True
2222,2467,THE SECRET HISTORY OF TWIN PEAKS,Mark Frost,Mark Frost,6,1,34765.0,3.94,29102955.0,7547.0,THE SECRET HISTORY OF TWIN PEAKS,male,362,True
2223,2469,PARIS FOR ONE AND OTHER STORIES,Jojo Moyes,Jojo Moyes,14,1,281810.0,3.57,29430049.0,19830.0,PARIS FOR ONE AND OTHER STORIES,female,274,True
2226,2472,THE WHISTLER,John Grisham,John Grisham,1,9,721.0,3.86,29354916.0,61206.0,THE WHISTLER,male,384,True
2227,2473,A BAXTER FAMILY CHRISTMAS,Karen Kingsbury,Karen Kingsbury,11,3,3159984.0,4.22,29430860.0,3150.0,A BAXTER FAMILY CHRISTMAS,,,True
2229,2475,THE BLOOD MIRROR,Brent Weeks,Brent Weeks,8,1,1370283.0,4.33,29467232.0,22958.0,THE BLOOD MIRROR,,,True
2230,2476,THE WRONG SIDE OF GOODBYE,Michael Connelly,Michael Connelly,10,9,12470.0,4.34,29154543.0,45205.0,THE WRONG SIDE OF GOODBYE,male,388,True
2232,2478,THE AWARD,Danielle Steel,Danielle Steel,16,2,14255.0,4.15,28936134.0,4448.0,THE AWARD,female,336,True
2235,2481,THE CHEMIST,Stephenie Meyer,Stephenie Meyer,10,9,941441.0,3.7,32940867.0,53172.0,THE CHEMIST,female,521,True
2237,2483,AT THE SIGN OF TRIUMPH,David Weber,David Weber,14,1,10517.0,4.2,26072945.0,2410.0,AT THE SIGN OF TRIUMPH,male,35,True
2238,2484,TURBO TWENTY-THREE,Janet Evanovich,Janet Evanovich,1,7,2384.0,3.79,28686830.0,34971.0,TURBO TWENTY-THREE,female,288,True
2239,2485,NO MAN'S LAND,David Baldacci,David Baldacci,11,9,9291.0,4.18,29467945.0,30038.0,NO MAN'S LAND,male,656,True
2241,2487,ODESSA SEA,Clive Cussler and Dirk Cussler,Clive Cussler,12,3,18411.0,4.01,29429954.0,4691.0,ODESSA SEA,male,,True
2242,2488,CHAOS,Patricia Cornwell,Patrick Ness,12,3,370361.0,3.97,20758104.0,131045.0,CHAOS,male,512,True
2244,2490,THE MISTLETOE SECRET,Richard Paul Evans,Richard Paul Evans,16,2,46097.0,3.89,29430782.0,4338.0,THE MISTLETOE SECRET,male,308,True
2246,2493,THE SLEEPING BEAUTY KILLER,Mary Higgins Clark and Alafair Burke,Mary Higgins Clark,11,2,99044.0,3.92,29984659.0,7773.0,THE SLEEPING BEAUTY KILLER,female,,True
2247,2494,SWING TIME,Zadie Smith,Zadie Smith,14,2,2522.0,3.57,28390369.0,42368.0,SWING TIME,female,453,True
2248,2496,CROSS THE LINE,James Patterson,James Patterson,1,9,3780.0,4.02,28936152.0,14786.0,CROSS THE LINE,male,,True
2249,2497,MOONGLOW,Michael Chabon,Michael Chabon,11,6,2715.0,3.82,26795307.0,25587.0,MOONGLOW,male,,True
2251,2499,I'LL TAKE YOU THERE,Wally Lamb,Wally Lamb,20,0,3505.0,3.22,30363103.0,6954.0,I'LL TAKE YOU THERE,male,272,True
2254,2503,THE FLAME BEARER,Bernard Cornwell,Bernard Cornwell,17,0,12542.0,4.43,28949218.0,10010.0,THE FLAME BEARER,None,304,True
2256,2505,TOM CLANCY TRUE FAITH AND ALLEGIANCE,Mark Greaney,Mark Greaney,10,6,2961590.0,4.34,33395135.0,6067.0,TOM CLANCY TRUE FAITH AND ALLEGIANCE,male,752,True
2257,2506,THE SEVENTH PLAGUE,James Rollins,James Rollins,12,1,38809.0,4.02,29100224.0,8408.0,THE SEVENTH PLAGUE,male,425,True
2260,2509,CURTAIN OF DEATH,W E B Griffin and William E Butterworth IV,W.E.B. Griffin,20,0,1415338.0,4.04,30072482.0,1121.0,CURTAIN OF DEATH,male,,True
2263,2512,BELOW THE BELT,Stuart Woods,Sarah Mayberry,12,4,19909.0,3.69,2724348.0,536.0,BELOW THE BELT,,,True
2264,2513,THE FINAL DAY,William R Forstchen,William R. Forstchen,18,0,8589.0,4.11,26114149.0,5014.0,THE FINAL DAY,male,348,True
2265,2514,THE GUESTS ON SOUTH BATTERY,Karen White,Karen   White,10,1,160033.0,4.1,30068929.0,4934.0,THE GUESTS ON SOUTH BATTERY,female,None,True
2266,2515,THE SLEEPWALKER,Chris Bohjalian,Chris Bohjalian,12,1,3509.0,3.66,30211957.0,14881.0,THE SLEEPWALKER,male,304,True
2272,2521,FEVERSONG,Karen Marie Moning,Karen Marie Moning,6,1,48206.0,4.38,12446825.0,14703.0,FEVERSONG,female,,True
2273,2522,THE GIRL BEFORE,J P Delaney,J.P. Delaney,10,7,14719991.0,3.69,28016509.0,86177.0,THE GIRL BEFORE,None,341,True
2275,2524,POWER GAME,Christine Feehan,Christine Feehan,9,1,6268.0,4.42,31472215.0,3633.0,POWER GAME,female,464,True
2281,2530,RATHER BE THE DEVIL,Ian Rankin,Ian Rankin,14,1,33031.0,4.09,29549648.0,8026.0,RATHER BE THE DEVIL,male,None,True
2283,2532,BEHIND HER EYES,Sarah Pinborough,Sarah Pinborough,15,1,457300.0,3.75,28965131.0,53053.0,BEHIND HER EYES,female,307,True
2286,2535,ECHOES IN DEATH,J D Robb,J.D. Robb,11,5,17065.0,4.4,31384635.0,16896.0,ECHOES IN DEATH,None,371,True
2287,2537,MY NOT SO PERFECT LIFE,Sophie Kinsella,Sophie Kinsella,13,2,6160.0,3.8,30821598.0,68833.0,MY NOT SO PERFECT LIFE,None,448,True
2288,2538,UNIVERSAL HARVESTER,John Darnielle,John Darnielle,10,1,1029937.0,3.24,29939268.0,10264.0,UNIVERSAL HARVESTER,male,,True
2289,2539,BORN OF VENGEANCE,Sherrilyn Kenyon,Sherrilyn Kenyon,15,1,4430.0,4.19,21858682.0,3484.0,BORN OF VENGEANCE,None,406,True
2291,2541,LINCOLN IN THE BARDO,George Saunders,George Saunders,1,8,8885.0,3.78,29906980.0,88675.0,LINCOLN IN THE BARDO,male,343,True
2292,2542,HEARTBREAK HOTEL,Jonathan Kellerman,Jonathan Kellerman,4,4,43626.0,3.86,30211389.0,10439.0,HEARTBREAK HOTEL,male,,True
2293,2543,GUNMETAL GRAY,Mark Greaney,Mark Greaney,11,1,2961590.0,4.41,30189669.0,5324.0,GUNMETAL GRAY,male,,True
2294,2544,AFTERMATH:: EMPIRE'S END,Chuck Wendig,Chuck Wendig,11,2,17152.0,3.79,30213123.0,7138.0,AFTERMATH:: EMPIRE'S END,male,423,True
2296,2546,A CONJURING OF LIGHT,V E Schwab,V.E. Schwab,6,1,7168230.0,4.39,29939230.0,51565.0,A CONJURING OF LIGHT,female,624,True
2298,2548,A PIECE OF THE WORLD,Christina Baker Kline,Christina Baker Kline,10,4,157146.0,3.87,30255942.0,47666.0,A PIECE OF THE WORLD,female,352,True
2300,2550,"HUMANS, BOW DOWN",James Patterson and Emily Raymond with Jill Dembowski,James Patterson,12,4,3780.0,3.02,27384094.0,2805.0,"HUMANS, BOW DOWN",male,,True
2301,2551,BANANA CREAM PIE MURDER,Joanne Fluke,Joanne Fluke,3,1,18819.0,3.5,30346650.0,4426.0,BANANA CREAM PIE MURDER,female,355,True
2303,2554,DANGEROUS GAMES,Danielle Steel,Danielle Steel,1,4,14255.0,3.86,30689332.0,4875.0,DANGEROUS GAMES,female,,True
2304,2555,SILENCE FALLEN,Patricia Briggs,Patricia Briggs,10,2,40563.0,4.41,30687916.0,25357.0,SILENCE FALLEN,female,371,True
2305,2556,EXIT WEST,Mohsin Hamid,Mohsin Hamid,13,4,16902.0,3.81,30688435.0,76925.0,EXIT WEST,,,True
2307,2558,THE CUTTHROAT,Clive Cussler and Justin Scott,Clive Cussler,1,4,18411.0,4.0,30763910.0,3427.0,THE CUTTHROAT,male,393,True
2309,2561,IN THIS GRAVE HOUR,Jacqueline Winspear,Jacqueline Winspear,15,2,5023.0,4.16,30655763.0,8847.0,IN THIS GRAVE HOUR,None,368,True
2312,2564,MISSISSIPPI BLOOD,Greg Iles,Greg Iles,1,5,19696.0,4.44,31139037.0,14840.0,MISSISSIPPI BLOOD,male,704,True
2317,2571,MANGROVE LIGHTNING,Randy Wayne White,Randy Wayne White,15,2,27932.0,3.69,30850853.0,1493.0,MANGROVE LIGHTNING,male,,True
2318,2572,MAN OVERBOARD,J A Jance,J.A. Jance,10,1,3453636.0,4.0,30753774.0,3633.0,MAN OVERBOARD,female,337,True
2319,2573,THE BLACK BOOK,James Patterson and David Ellis,James Patterson,1,7,3780.0,4.23,30736665.0,15491.0,THE BLACK BOOK,male,418,True
2322,2576,"ALL BY MYSELF, ALONE",Mary Higgins Clark,Mary Higgins Clark,12,6,99044.0,3.62,30753558.0,8613.0,"ALL BY MYSELF, ALONE",female,None,True
2328,2583,ONE PERFECT LIE,Lisa Scottoline,Lisa Scottoline,13,4,20258.0,3.78,29939066.0,19801.0,ONE PERFECT LIE,female,384,True
2329,2584,THE BURIAL HOUR,Jeffery Deaver,Jeffery Deaver,5,1,1612.0,3.88,31423445.0,7437.0,THE BURIAL HOUR,male,480,True
2330,2585,TWO FROM THE HEART,"James Patterson and Frank Costantini, Emily Raymond and Brian Sitts",James Patterson,15,3,3780.0,3.32,31934048.0,3325.0,TWO FROM THE HEART,male,,True
2331,2586,SONG OF THE LION,Anne Hillerman,Anne Hillerman,8,1,612732.0,3.98,30653896.0,4215.0,SONG OF THE LION,,,True
2332,2587,THE NIGHT THE LIGHTS WENT OUT,Karen White,Karen   White,15,1,160033.0,4.04,32281670.0,7729.0,THE NIGHT THE LIGHTS WENT OUT,female,15,True
2335,2591,THE STARS ARE FIRE,Anita Shreve,Anita Shreve,11,2,3530.0,3.85,32324273.0,25360.0,THE STARS ARE FIRE,female,256,True
2337,2594,GOLDEN PREY,John Sandford,John Sandford,1,6,4610.0,4.31,31379212.0,15977.0,GOLDEN PREY,male,400,True
2338,2595,ANYTHING IS POSSIBLE,Elizabeth Strout,Elizabeth Strout,12,5,97313.0,3.76,32080126.0,32343.0,ANYTHING IS POSSIBLE,female,254,True
2339,2596,BEARTOWN,Fredrik Backman,Fredrik Backman,10,2,6485178.0,4.29,33413128.0,119744.0,BEARTOWN,None,None,True
2341,2598,16TH SEDUCTION,James Patterson and Maxine Paetro,James Patterson,1,7,3780.0,4.07,30079418.0,23415.0,16TH SEDUCTION,male,355,True
2348,2605,SINCE WE FELL,Dennis Lehane,Dennis Lehane,12,3,10289.0,3.61,31751571.0,23642.0,SINCE WE FELL,None,419,True
2351,2608,A DOG'S WAY HOME,W Bruce Cameron,W. Bruce Cameron,10,2,327737.0,4.22,31702812.0,5720.0,A DOG'S WAY HOME,None,336,True
2352,2609,ASSASSIN'S FATE,Robin Hobb,Robin Hobb,15,1,25307.0,4.64,30688013.0,20250.0,ASSASSIN'S FATE,female,,True
2354,2611,"SAME BEACH, NEXT YEAR",Dorothea Benton Frank,Dorothea Benton Frank,13,4,36935.0,3.53,31931767.0,9851.0,"SAME BEACH, NEXT YEAR",female,None,True
2356,2613,GWENDY'S BUTTON BOX,Stephen King and Richard Chizmar,Stephen King,13,3,3389.0,3.9,34430839.0,31089.0,GWENDY'S BUTTON BOX,male,171,True
2358,2615,FULL WOLF MOON,Lincoln Child,Lincoln Child,10,1,11091.0,3.67,32336166.0,5587.0,FULL WOLF MOON,,,True
2359,2616,DRAGON TEETH,Michael Crichton,Michael Crichton,12,7,5194.0,3.77,31287693.0,20273.0,DRAGON TEETH,male,295,True
2361,2618,RICH PEOPLE PROBLEMS,Kevin Kwan,Kevin Kwan,12,1,634694.0,3.95,29864343.0,60052.0,RICH PEOPLE PROBLEMS,male,398,True
2363,2620,COME SUNDOWN,Nora Roberts,Nora Roberts,1,5,625.0,4.1,31415529.0,23592.0,COME SUNDOWN,female,466,True
2366,2623,BEREN AND LÚTHIEN,JRR Tolkien,J.R.R. Tolkien,11,2,656983.0,3.98,41015249.0,4693.0,BEREN AND LÚTHIEN,male,,True
2367,2624,YOU WILL PAY,Lisa Jackson,Lisa Jackson,14,1,13757.0,3.54,32019356.0,2611.0,YOU WILL PAY,female,416,True
2368,2625,CAMINO ISLAND,John Grisham,John Grisham,1,9,721.0,3.73,34121119.0,64064.0,CAMINO ISLAND,male,,True
2370,2627,THE MINISTRY OF UTMOST HAPPINESS,Arundhati Roy,Arundhati Roy,11,4,6134.0,3.47,32388712.0,19913.0,THE MINISTRY OF UTMOST HAPPINESS,None,464,True
2373,2631,MAGPIE MURDERS,Anthony Horowitz,Anthony Horowitz,15,2,32590.0,3.93,32075854.0,42531.0,MAGPIE MURDERS,None,498,True
